Sale Date,ISBN,Discount,ItemID,OrderID
10/19/2193,989-28-3705-222-9,0.13,107310-42-1884,107310-40129
10/19/2193,989-28-3705-222-9,,107310-47-879,107310-40130
10/19/2193,989-28-3705-222-9,,107310-14-5873,107310-40131
10/19/2193,989-28-3705-222-9,,107310-54-9996,107310-40132
10/19/2193,989-28-3705-222-9,,107310-66-3529,107310-40133
10/19/2193,989-28-3705-222-9,,107310-96-313,107310-40134
10/19/2193,989-28-3705-492-6,,107310-16-4157,107310-40135
10/19/2193,989-28-3705-987-7,,107310-4-7184,107310-40136
10/19/2193,989-28-3705-136-9,,107310-54-4172,107310-40136
10/19/2193,989-28-3705-007-2,,107310-57-7803,107310-40136
10/19/2193,989-28-79-11297-4,,107310-43-1042,107310-40137
10/19/2193,989-28-79-21991-8,,107310-49-1323,107310-40137
10/19/2193,989-28-79-45675-7,,107310-6-9952,107310-40138
10/19/2193,989-28-79-13871-4,,107310-80-4475,107310-40138
10/19/2193,989-28-654-0047-4,,107310-47-3587,107310-40139
10/19/2193,989-28-3705-607-4,,107310-96-4145,107310-40139
10/19/2193,989-28-229-1404-4,,107310-39-3337,107310-40140
10/19/2193,989-28-229-7592-2,,107310-67-4871,107310-40140
10/19/2193,989-28-229-5891-8,,107310-52-9942,107310-40141
10/19/2193,989-28-229-0197-6,,107310-54-934,107310-40141
10/19/2193,989-28-79-55824-6,,107310-15-6586,107310-40142
10/19/2193,989-28-229-7592-2,,107310-45-7456,107310-40142
10/19/2193,989-28-79-68089-3,0.05,107310-94-8959,107310-40143
10/19/2193,989-28-79-71565-6,,107310-34-2618,107310-40143
10/19/2193,989-28-79-23023-4,,107310-23-3777,107310-40144
10/19/2193,989-28-79-51397-9,,107310-67-1161,107310-40144
10/19/2193,989-28-79-74374-1,,107310-75-1669,107310-40144
10/19/2193,989-28-79-14379-4,,107310-16-2154,107310-40145
10/19/2193,989-28-79-03683-6,,107310-31-3946,107310-40145
10/19/2193,989-28-3705-592-3,,107310-4-3645,107310-40145
10/19/2193,989-28-3705-222-9,,107310-44-2725,107310-40145
10/19/2193,989-28-79-23023-4,,107310-47-1596,107310-40145
10/19/2193,989-28-79-74374-1,,107310-53-1733,107310-40145
10/19/2193,989-28-79-13801-1,,107310-54-9399,107310-40145
10/19/2193,989-28-3705-007-2,,107310-65-2472,107310-40145
10/19/2193,989-28-79-68089-3,0.05,107310-59-2690,107310-40146
10/19/2193,989-28-79-30536-9,,107310-77-8938,107310-40146
10/19/2193,989-28-79-71565-6,,107310-9-8754,107310-40146
10/19/2193,989-28-3705-222-9,,107310-9-935,107310-40146
10/19/2193,989-28-79-74374-1,,107310-22-5321,107310-40147
10/19/2193,989-28-79-13801-1,,107310-79-6037,107310-40147
10/19/2193,989-28-79-55824-6,,107310-84-7054,107310-40147
10/19/2193,989-28-79-23023-4,,107310-98-355,107310-40147
10/19/2193,989-28-79-68089-3,0.05,107310-92-8248,107310-40148
10/19/2193,989-28-79-69807-2,,107310-51-7696,107310-40148
10/19/2193,989-28-229-7592-2,,107310-57-3805,107310-40148
10/19/2193,989-28-79-13801-1,,107310-89-7842,107310-40148
10/19/2193,989-28-79-13801-1,,107310-15-9826,107310-40149
10/19/2193,989-28-79-74374-1,,107310-76-5251,107310-40149
10/19/2193,989-28-79-74374-1,,107310-11-8130,107310-40150
10/19/2193,989-28-79-74374-1,,107310-75-7216,107310-40150
10/20/2193,989-28-3705-007-2,,107311-5-9923,107311-40151
10/20/2193,989-28-3705-987-7,0.13,107311-42-6773,107311-40152
10/20/2193,989-28-3705-369-1,,107311-97-2943,107311-40153
10/20/2193,989-28-3705-007-2,,107311-60-8714,107311-40154
10/20/2193,989-28-3705-987-7,,107311-96-1742,107311-40155
10/20/2193,989-28-3705-583-1,,107311-12-9555,107311-40156
10/20/2193,989-28-3705-592-3,,107311-57-9146,107311-40157
10/20/2193,989-28-3705-007-2,,107311-71-8226,107311-40158
10/20/2193,989-28-3705-583-1,,107311-37-95,107311-40159
10/20/2193,989-28-3705-592-3,,107311-21-3057,107311-40160
10/20/2193,989-28-3705-054-6,,107311-62-233,107311-40161
10/20/2193,989-28-3705-007-2,,107311-11-7856,107311-40162
10/20/2193,989-28-3705-007-2,,107311-20-5316,107311-40163
10/20/2193,989-28-3705-966-2,,107311-87-5685,107311-40164
10/20/2193,989-28-3705-007-2,,107311-91-3549,107311-40165
10/20/2193,989-28-3705-007-2,,107311-94-2810,107311-40166
10/20/2193,989-28-3705-987-7,,107311-11-3585,107311-40167
10/20/2193,989-28-3705-987-7,,107311-55-1716,107311-40168
10/20/2193,989-28-3705-987-7,,107311-80-2725,107311-40169
10/20/2193,989-28-3705-007-2,,107311-89-3335,107311-40170
10/20/2193,989-28-3705-007-2,,107311-53-4610,107311-40171
10/20/2193,989-28-3705-987-7,,107311-31-4310,107311-40172
10/20/2193,989-28-3705-007-2,,107311-32-5533,107311-40173
10/20/2193,989-28-3705-007-2,,107311-52-7021,107311-40174
10/20/2193,989-28-79-45675-7,,107311-60-7815,107311-40175
10/20/2193,989-28-79-45675-7,,107311-40-8189,107311-40176
10/20/2193,989-28-79-27078-0,,107311-47-8346,107311-40177
10/20/2193,989-28-79-11297-4,,107311-31-3241,107311-40178
10/20/2193,989-28-79-32105-5,,107311-70-2168,107311-40179
10/20/2193,989-28-79-22871-2,,107311-91-25,107311-40180
10/20/2193,989-28-79-61125-5,,107311-77-2825,107311-40181
10/20/2193,989-28-79-45675-7,,107311-20-3847,107311-40182
10/20/2193,989-28-79-01991-4,,107311-72-9687,107311-40183
10/20/2193,989-28-79-11297-4,,107311-15-508,107311-40184
10/20/2193,989-28-79-30536-9,,107311-53-8955,107311-40185
10/20/2193,989-28-79-04510-4,,107311-30-4813,107311-40186
10/20/2193,989-28-654-3899-6,,107311-93-5079,107311-40187
10/20/2193,989-28-654-0127-3,,107311-16-9604,107311-40188
10/20/2193,989-28-654-0127-3,,107311-98-6903,107311-40189
10/20/2193,989-28-79-05670-4,,107311-75-6052,107311-40190
10/20/2193,989-28-79-13871-4,,107311-45-5669,107311-40191
10/20/2193,989-28-79-13871-4,,107311-77-969,107311-40192
10/20/2193,989-28-79-13871-4,,107311-84-8898,107311-40193
10/20/2193,989-28-79-13871-4,,107311-24-335,107311-40194
10/20/2193,989-28-79-13871-4,,107311-24-334,107311-40195
10/20/2193,989-28-79-13871-4,,107311-65-2927,107311-40196
10/20/2193,989-28-79-69807-2,,107311-91-9175,107311-40197
10/20/2193,989-28-79-82125-8,,107311-9-9154,107311-40198
10/20/2193,989-28-79-69807-2,,107311-95-7334,107311-40199
10/20/2193,989-28-79-82125-8,,107311-78-5218,107311-40200
10/20/2193,989-28-79-13871-4,,107311-25-9317,107311-40201
10/20/2193,989-28-79-69807-2,,107311-91-9174,107311-40202
10/20/2193,989-28-79-13871-4,,107311-25-9316,107311-40203
10/20/2193,989-28-79-82125-8,,107311-9-9153,107311-40204
10/20/2193,989-28-79-13871-4,,107311-84-8897,107311-40205
10/20/2193,989-28-79-82125-8,,107311-78-5217,107311-40206
10/20/2193,989-28-654-0047-4,,107311-43-9987,107311-40207
10/20/2193,989-28-229-1404-4,,107311-35-7079,107311-40208
10/20/2193,989-28-229-7592-2,,107311-48-3381,107311-40209
10/20/2193,989-28-229-9769-6,,107311-13-2122,107311-40210
10/20/2193,989-28-229-0197-6,,107311-73-9600,107311-40211
10/20/2193,989-28-229-9769-6,,107311-16-5211,107311-40212
10/20/2193,989-28-229-7592-2,,107311-56-599,107311-40213
10/20/2193,989-28-229-1404-4,,107311-59-7186,107311-40214
10/20/2193,989-28-229-5891-8,,107311-48-5287,107311-40215
10/20/2193,989-28-229-3157-7,0.1,107311-4-3209,107311-40216
10/20/2193,989-28-229-1404-4,,107311-36-8851,107311-40217
10/20/2193,989-28-229-9769-6,,107311-31-4305,107311-40218
10/20/2193,989-28-229-6632-6,,107311-90-1524,107311-40219
10/20/2193,989-28-229-1404-4,,107311-15-4569,107311-40220
10/20/2193,989-28-229-7592-2,,107311-70-8745,107311-40221
10/20/2193,989-28-229-1404-4,,107311-32-1704,107311-40222
10/20/2193,989-28-229-1404-4,,107311-71-3679,107311-40223
10/20/2193,989-28-79-51397-9,,107311-6-488,107311-40224
10/20/2193,989-28-79-82339-9,,107311-48-3169,107311-40225
10/20/2193,989-28-79-71565-6,,107311-93-8839,107311-40227
10/20/2193,989-28-79-91028-0,,107311-71-802,107311-40228
10/20/2193,989-28-79-68089-3,0.05,107311-37-247,107311-40229
10/20/2193,989-28-79-71565-6,,107311-98-1201,107311-40230
10/20/2193,989-28-79-13801-1,0.13,107311-42-7089,107311-40231
10/20/2193,989-28-79-23023-4,,107311-1-3514,107311-40232
10/20/2193,989-28-79-26824-4,,107311-63-6818,107311-40233
10/20/2193,989-28-79-40897-8,,107311-1-7799,107311-40234
10/20/2193,989-28-79-23023-4,,107311-26-3900,107311-40236
10/20/2193,989-28-79-13801-1,,107311-30-8877,107311-40237
10/20/2193,989-28-79-74374-1,,107311-51-5561,107311-40238
10/20/2193,989-28-79-68089-3,0.05,107311-90-7158,107311-40239
10/20/2193,989-28-79-13801-1,,107311-58-9227,107311-40240
10/20/2193,989-28-79-74374-1,,107311-87-4603,107311-40241
10/20/2193,989-28-79-74374-1,,107311-4-3658,107311-40242
10/20/2193,989-28-79-71565-6,,107311-71-9256,107311-40243
10/20/2193,989-28-79-71565-6,,107311-1-395,107311-40245
10/20/2193,989-28-79-23023-4,,107311-82-3851,107311-40246
10/20/2193,989-28-79-13801-1,,107311-60-1802,107311-40247
10/20/2193,989-28-79-71565-6,,107311-66-7137,107311-40248
10/20/2193,989-28-79-13801-1,,107311-21-8035,107311-40249
10/20/2193,989-28-79-13801-1,,107311-22-5799,107311-40251
10/20/2193,989-28-79-74374-1,,107311-73-649,107311-40252
10/20/2193,989-28-79-13801-1,,107311-1-653,107311-40253
10/20/2193,989-28-79-91028-0,,107311-39-8461,107311-40254
10/20/2193,989-28-79-71565-6,,107311-9-4632,107311-40255
10/20/2193,989-28-79-23023-4,,107311-67-3098,107311-40256
10/20/2193,989-28-79-91028-0,,107311-12-3695,107311-40257
10/20/2193,989-28-79-13801-1,,107311-19-5065,107311-40258
10/20/2193,989-28-79-13801-1,,107311-47-3155,107311-40259
10/20/2193,989-28-79-26824-4,,107311-41-9112,107311-40260
10/20/2193,989-28-79-23023-4,,107311-67-3511,107311-40261
10/20/2193,989-28-79-23023-4,,107311-66-4285,107311-40262
10/20/2193,989-28-79-51397-9,,107311-95-618,107311-40263
10/20/2193,989-28-79-74374-1,,107311-1-3094,107311-40264
10/20/2193,989-28-79-13801-1,,107311-60-3680,107311-40265
10/20/2193,989-28-79-13801-1,,107311-53-1102,107311-40266
10/20/2193,989-28-79-74374-1,,107311-55-6331,107311-40267
10/20/2193,989-28-79-23023-4,,107311-89-7358,107311-40268
10/20/2193,989-28-79-71565-6,,107311-55-8539,107311-40269
10/20/2193,989-28-79-74374-1,,107311-66-2712,107311-40270
10/20/2193,989-28-79-26824-4,,107311-72-281,107311-40271
10/20/2193,989-28-79-55752-2,,107311-5-6113,107311-40272
10/20/2193,989-28-79-71565-6,,107311-25-8734,107311-40273
10/20/2193,989-28-79-40897-8,,107311-84-8392,107311-40274
10/20/2193,989-28-79-51397-9,,107311-74-1741,107311-40275
10/20/2193,989-28-79-03683-6,,107311-81-8518,107311-40276
10/20/2193,989-28-3705-222-9,,107311-48-7171,107311-40277
10/20/2193,989-28-3705-492-6,,107311-74-741,107311-40278
10/20/2193,989-28-3705-607-4,,107311-75-7407,107311-40279
10/20/2193,989-28-3705-222-9,,107311-80-9033,107311-40280
10/20/2193,989-28-3705-492-6,,107311-24-5868,107311-40281
10/20/2193,989-28-3705-222-9,,107311-91-4552,107311-40282
10/20/2193,989-28-79-43841-8,,107311-73-3177,107311-40283
10/20/2193,989-28-3705-007-2,,107311-75-8406,107311-40284
10/20/2193,989-28-3705-987-7,,107311-99-7728,107311-40284
10/20/2193,989-28-3705-007-2,,107311-34-2955,107311-40285
10/20/2193,989-28-3705-007-2,,107311-82-2355,107311-40285
10/20/2193,989-28-3705-007-2,,107311-86-4737,107311-40285
10/20/2193,989-28-79-11297-4,,107311-25-4281,107311-40286
10/20/2193,989-28-79-30536-9,,107311-4-5045,107311-40286
10/20/2193,989-28-79-05670-4,,107311-15-302,107311-40287
10/20/2193,989-28-79-13871-4,,107311-45-5668,107311-40287
10/20/2193,989-28-229-1404-4,,107311-34-2833,107311-40288
10/20/2193,989-28-79-13871-4,,107311-65-2926,107311-40288
10/20/2193,989-28-229-3157-7,0.1,107311-88-5515,107311-40289
10/20/2193,989-28-79-13871-4,,107311-77-968,107311-40289
10/20/2193,989-28-79-40897-8,,107311-19-3789,107311-40290
10/20/2193,989-28-79-13801-1,,107311-19-899,107311-40290
10/20/2193,989-28-79-74374-1,,107311-31-7752,107311-40290
10/20/2193,989-28-79-23023-4,,107311-17-8009,107311-40291
10/20/2193,989-28-79-13801-1,,107311-86-5551,107311-40291
10/20/2193,989-28-79-01991-4,,107311-10-4797,107311-40292
10/20/2193,989-28-79-03683-6,,107311-17-6351,107311-40292
10/20/2193,989-28-3705-492-6,,107311-17-6682,107311-40292
10/20/2193,989-28-79-27078-0,,107311-85-5714,107311-40292
10/20/2193,989-28-79-68089-3,0.05,107311-63-1700,107311-40293
10/20/2193,989-28-79-74374-1,,107311-3-243,107311-40293
10/20/2193,989-28-79-32105-5,,107311-83-3815,107311-40293
10/20/2193,989-28-79-69807-2,,107311-95-7333,107311-40293
10/21/2193,989-28-79-87459-9,0.15,107312-1-5930,107293-40385
10/21/2193,989-28-3705-007-2,,107312-25-7501,107312-40294
10/21/2193,989-28-3705-136-9,0.13,107312-42-7369,107312-40295
10/21/2193,989-28-3705-007-2,0.13,107312-42-5961,107312-40296
10/21/2193,989-28-3705-649-4,,107312-63-9604,107312-40297
10/21/2193,989-28-3705-987-7,,107312-83-2307,107312-40298
10/21/2193,989-28-3705-007-2,,107312-17-8816,107312-40299
10/21/2193,989-28-3705-987-7,,107312-45-4287,107312-40300
10/21/2193,989-28-3705-775-0,,107312-66-5780,107312-40301
10/21/2193,989-28-3705-136-9,,107312-38-1911,107312-40302
10/21/2193,989-28-3705-138-3,,107312-98-2192,107312-40303
10/21/2193,989-28-3705-966-2,,107312-52-9322,107312-40304
10/21/2193,989-28-3705-007-2,,107312-20-3635,107312-40305
10/21/2193,989-28-3705-007-2,,107312-62-8167,107312-40306
10/21/2193,989-28-3705-007-2,,107312-23-4402,107312-40307
10/21/2193,989-28-79-30536-9,,107312-48-4829,107312-40308
10/21/2193,989-28-79-01991-4,,107312-85-6054,107312-40309
10/21/2193,989-28-79-30536-9,,107312-33-8785,107312-40310
10/21/2193,989-28-79-30536-9,,107312-68-74,107312-40311
10/21/2193,989-28-79-11297-4,,107312-30-1654,107312-40312
10/21/2193,989-28-79-21991-8,,107312-8-3707,107312-40313
10/21/2193,989-28-79-87459-9,0.15,107312-1-3771,107312-40314
10/21/2193,989-28-79-32105-5,,107312-20-8566,107312-40315
10/21/2193,989-28-79-11297-4,,107312-85-8884,107312-40316
10/21/2193,989-28-79-11297-4,,107312-12-8964,107312-40317
10/21/2193,989-28-79-13871-4,,107312-85-5909,107312-40318
10/21/2193,989-28-79-13871-4,,107312-85-5908,107312-40319
10/21/2193,989-28-79-69807-2,,107312-94-769,107312-40320
10/21/2193,989-28-79-05670-4,,107312-64-9421,107312-40321
10/21/2193,989-28-79-05670-4,,107312-47-4720,107312-40322
10/21/2193,989-28-79-05670-4,,107312-98-4609,107312-40323
10/21/2193,989-28-79-69807-2,,107312-60-9220,107312-40324
10/21/2193,989-28-654-5771-3,,107312-50-6775,107312-40325
10/21/2193,989-28-654-5771-3,,107312-50-6774,107312-40326
10/21/2193,989-28-654-5771-3,,107312-50-6773,107312-40327
10/21/2193,989-28-229-5891-8,,107312-77-5763,107312-40328
10/21/2193,989-28-229-3157-7,0.1,107312-51-27,107312-40329
10/21/2193,989-28-229-9769-6,,107312-3-4138,107312-40330
10/21/2193,989-28-229-6632-6,,107312-51-5019,107312-40331
10/21/2193,989-28-229-5891-8,,107312-13-9647,107312-40332
10/21/2193,989-28-229-6632-6,,107312-49-821,107312-40333
10/21/2193,989-28-229-1404-4,,107312-99-4229,107312-40334
10/21/2193,989-28-229-7592-2,,107312-46-9788,107312-40335
10/21/2193,989-28-229-9769-6,,107312-4-898,107312-40336
10/21/2193,989-28-229-9769-6,,107312-60-3200,107312-40337
10/21/2193,989-28-229-9769-6,,107312-73-38,107312-40338
10/21/2193,989-28-229-3157-7,0.1,107312-25-2718,107312-40339
10/21/2193,989-28-229-7592-2,,107312-23-3362,107312-40340
10/21/2193,989-28-79-74374-1,,107312-50-3376,107312-40341
10/21/2193,989-28-79-13801-1,,107312-78-4768,107312-40342
10/21/2193,989-28-79-74374-1,,107312-65-392,107312-40343
10/21/2193,989-28-79-74374-1,,107312-13-3098,107312-40345
10/21/2193,989-28-79-91028-0,,107312-37-919,107312-40346
10/21/2193,989-28-79-74374-1,,107312-55-4173,107312-40347
10/21/2193,989-28-79-13801-1,,107312-49-2750,107312-40348
10/21/2193,989-28-79-74374-1,,107312-25-9078,107312-40349
10/21/2193,989-28-79-13801-1,,107312-54-6625,107312-40350
10/21/2193,989-28-79-71565-6,,107312-12-1688,107312-40351
10/21/2193,989-28-79-13801-1,,107312-49-9841,107312-40352
10/21/2193,989-28-79-23023-4,,107312-56-9815,107312-40353
10/21/2193,989-28-79-74374-1,,107312-6-1090,107312-40354
10/21/2193,989-28-79-74374-1,,107312-72-5178,107312-40355
10/21/2193,989-28-79-40897-8,,107312-75-1287,107312-40356
10/21/2193,989-28-79-74374-1,,107312-56-7490,107312-40357
10/21/2193,989-28-79-71565-6,,107312-78-2116,107312-40358
10/21/2193,989-28-79-26824-4,,107312-95-3822,107312-40359
10/21/2193,989-28-79-13801-1,,107312-1-5349,107312-40360
10/21/2193,989-28-79-23023-4,,107312-7-9080,107312-40361
10/21/2193,989-28-79-13801-1,,107312-87-7823,107312-40362
10/21/2193,989-28-79-26824-4,,107312-26-3237,107312-40363
10/21/2193,989-28-79-23023-4,,107312-78-1120,107312-40364
10/21/2193,989-28-79-40897-8,,107312-8-7565,107312-40365
10/21/2193,989-28-79-68089-3,0.05,107312-68-4067,107312-40366
10/21/2193,989-28-79-13801-1,,107312-23-304,107312-40367
10/21/2193,989-28-79-74374-1,,107312-35-5252,107312-40368
10/21/2193,989-28-79-91028-0,,107312-36-5276,107312-40369
10/21/2193,989-28-79-23023-4,,107312-46-1343,107312-40370
10/21/2193,989-28-79-26824-4,,107312-52-6888,107312-40371
10/21/2193,989-28-79-74374-1,,107312-41-6489,107312-40372
10/21/2193,989-28-3705-492-6,,107312-22-8135,107312-40373
10/21/2193,989-28-3705-222-9,,107312-91-8658,107312-40374
10/21/2193,989-28-3705-222-9,,107312-37-5478,107312-40375
10/21/2193,989-28-3705-222-9,,107312-59-6883,107312-40376
10/21/2193,989-28-3705-607-4,,107312-88-8444,107312-40377
10/21/2193,989-28-3705-222-9,,107312-11-1103,107312-40378
10/21/2193,989-28-79-03683-6,,107312-56-1936,107312-40379
10/21/2193,989-28-3705-492-6,,107312-93-5239,107312-40380
10/21/2193,989-28-3705-205-2,,107312-14-928,107312-40381
10/21/2193,989-28-79-13871-4,,107312-22-2329,107312-40382
10/21/2193,989-28-3705-592-3,,107312-17-2183,107312-40383
10/21/2193,989-28-3705-987-7,,107312-6-7760,107312-40383
10/21/2193,989-28-3705-987-7,,107312-1-7641,107312-40384
10/21/2193,989-28-79-07610-8,,107312-83-2972,107312-40384
10/21/2193,989-28-3705-987-7,,107312-29-3244,107312-40385
10/21/2193,989-28-229-9769-6,,107312-7-1582,107312-40386
10/21/2193,989-28-79-69807-2,,107312-94-768,107312-40386
10/21/2193,989-28-229-1404-4,,107312-48-5067,107312-40387
10/21/2193,989-28-79-69807-2,,107312-60-9219,107312-40387
10/21/2193,989-28-229-7592-2,,107312-70-3346,107312-40388
10/21/2193,989-28-229-6632-6,,107312-79-6233,107312-40388
10/21/2193,989-28-79-40897-8,,107312-23-3231,107312-40389
10/21/2193,989-28-79-74374-1,,107312-40-7310,107312-40389
10/21/2193,989-28-79-13801-1,,107312-53-5286,107312-40389
10/21/2193,989-28-79-68089-3,0.05,107312-83-2768,107312-40390
10/21/2193,989-28-79-74374-1,,107312-98-2642,107312-40390
10/21/2193,989-28-3705-369-1,,107312-21-2199,107312-40391
10/21/2193,989-28-79-45675-7,,107312-43-1925,107312-40391
10/21/2193,989-28-3705-007-2,,107312-69-6706,107312-40391
10/21/2193,989-28-3705-492-6,,107312-74-5808,107312-40391
10/21/2193,989-28-79-13871-4,,107312-22-2328,107312-40392
10/21/2193,989-28-79-82197-5,,107312-46-3145,107312-40392
10/21/2193,989-28-229-6632-6,,107312-51-4453,107312-40392
10/22/2193,989-28-79-87459-9,0.15,107313-1-9267,107312-40435
10/22/2193,989-28-3705-987-7,,107313-8-3858,107313-40393
10/22/2193,989-28-3705-649-4,0.13,107313-42-1495,107313-40394
10/22/2193,989-28-3705-054-6,,107313-50-6158,107313-40395
10/22/2193,989-28-3705-987-7,,107313-16-5006,107313-40396
10/22/2193,989-28-3705-007-2,,107313-48-1565,107313-40397
10/22/2193,989-28-3705-007-2,,107313-4-5509,107313-40398
10/22/2193,989-28-3705-007-2,,107313-7-4288,107313-40399
10/22/2193,989-28-3705-007-2,,107313-61-7170,107313-40400
10/22/2193,989-28-79-21991-8,,107313-53-8033,107313-40401
10/22/2193,989-28-79-01991-4,,107313-52-9785,107313-40402
10/22/2193,989-28-79-30536-9,,107313-38-8597,107313-40403
10/22/2193,989-28-79-69807-2,,107313-39-7772,107313-40404
10/22/2193,989-28-79-05670-4,,107313-22-8270,107313-40405
10/22/2193,989-28-79-69807-2,,107313-39-7771,107313-40406
10/22/2193,989-28-79-05670-4,,107313-32-5672,107313-40407
10/22/2193,989-28-654-0047-4,,107313-41-9560,107313-40408
10/22/2193,989-28-229-1404-4,,107313-20-2156,107313-40409
10/22/2193,989-28-229-9769-6,,107313-69-7996,107313-40410
10/22/2193,989-28-229-6632-6,,107313-23-4289,107313-40411
10/22/2193,989-28-229-6632-6,,107313-21-4501,107313-40412
10/22/2193,989-28-229-9769-6,,107313-2-3195,107313-40413
10/22/2193,989-28-229-9769-6,,107313-16-211,107313-40414
10/22/2193,989-28-229-1404-4,,107313-82-2543,107313-40415
10/22/2193,989-28-229-7592-2,,107313-26-2912,107313-40416
10/22/2193,989-28-229-5891-8,,107313-44-1878,107313-40417
10/22/2193,989-28-79-51397-9,,107313-15-1440,107313-40418
10/22/2193,989-28-79-40897-8,,107313-19-3715,107313-40419
10/22/2193,989-28-79-26824-4,,107313-22-5635,107313-40420
10/22/2193,989-28-79-23023-4,,107313-76-9368,107313-40421
10/22/2193,989-28-79-26824-4,,107313-1-9418,107313-40422
10/22/2193,989-28-79-74374-1,,107313-37-1563,107313-40423
10/22/2193,989-28-79-13801-1,,107313-56-2636,107313-40424
10/22/2193,989-28-79-91028-0,,107313-40-4959,107313-40425
10/22/2193,989-28-79-13801-1,,107313-92-8442,107313-40426
10/22/2193,989-28-79-40897-8,,107313-10-5075,107313-40427
10/22/2193,989-28-79-74374-1,,107313-33-4811,107313-40428
10/22/2193,989-28-79-23023-4,,107313-25-2658,107313-40429
10/22/2193,989-28-79-14379-4,,107313-3-3232,107313-40430
10/22/2193,989-28-3705-222-9,,107313-26-8684,107313-40431
10/22/2193,989-28-3705-492-6,,107313-65-2760,107313-40432
10/22/2193,989-28-3705-222-9,,107313-48-9671,107313-40433
10/22/2193,989-28-79-45675-7,,107313-38-5599,107313-40434
10/22/2193,989-28-3705-007-2,,107313-90-103,107313-40434
10/22/2193,989-28-79-45675-7,,107313-53-6908,107313-40435
10/22/2193,989-28-79-87459-9,0.15,107313-1-4935,107313-40436
10/22/2193,989-28-79-30536-9,,107313-35-7939,107313-40436
10/22/2193,989-28-79-87459-9,0.15,107313-1-3882,107313-40437
10/22/2193,989-28-3705-007-2,,107313-84-6276,107313-40437
10/22/2193,989-28-79-13801-1,,107313-22-4892,107313-40438
10/22/2193,989-28-229-1404-4,,107313-32-478,107313-40438
10/22/2193,989-28-79-23023-4,,107313-35-9857,107313-40439
10/22/2193,989-28-79-26824-4,,107313-48-2972,107313-40439
10/22/2193,989-28-79-74374-1,,107313-97-1665,107313-40439
10/22/2193,989-28-79-68089-3,0.05,107313-3-9260,107313-40440
10/22/2193,989-28-79-01991-4,,107313-50-3569,107313-40440
10/22/2193,989-28-79-13801-1,,107313-21-6076,107313-40441
10/22/2193,989-28-79-44730-4,,107313-37-9851,107313-40441
10/22/2193,989-28-229-1404-4,,107313-38-8625,107313-40441
10/22/2193,989-28-3705-492-6,,107313-17-2707,107313-40442
10/22/2193,989-28-79-74374-1,,107313-54-2805,107313-40442
10/22/2193,989-28-3705-007-2,,107313-9-153,107313-40442
10/22/2193,989-28-79-61125-5,,107313-21-1965,107313-40443
10/22/2193,989-28-3705-492-6,,107313-50-4951,107313-40443
10/22/2193,989-28-79-13801-1,,107313-95-5385,107313-40443
10/23/2193,989-28-79-87459-9,0.15,107314-1-4726,107313-40452
10/23/2193,989-28-3705-007-2,,107314-74-663,107314-40444
10/23/2193,989-28-3705-007-2,,107314-63-2052,107314-40445
10/23/2193,989-28-3705-152-9,,107314-60-1375,107314-40446
10/23/2193,989-28-3705-007-2,,107314-71-5254,107314-40447
10/23/2193,989-28-3705-987-7,,107314-93-1265,107314-40448
10/23/2193,989-28-3705-007-2,,107314-71-2602,107314-40449
10/23/2193,989-28-3705-054-6,,107314-40-9124,107314-40450
10/23/2193,989-28-3705-007-2,,107314-30-3308,107314-40451
10/23/2193,989-28-79-04510-4,,107314-22-6410,107314-40453
10/23/2193,989-28-79-64693-6,,107314-68-7530,107314-40454
10/23/2193,989-28-79-45675-7,,107314-63-2719,107314-40455
10/23/2193,989-28-79-45675-7,,107314-72-569,107314-40456
10/23/2193,989-28-79-64693-6,,107314-52-4644,107314-40457
10/23/2193,989-28-79-87459-9,,107314-94-9859,107314-40458
10/23/2193,989-28-79-87459-9,0.15,107314-1-1272,107314-40459
10/23/2193,989-28-79-70597-8,,107314-25-3133,107314-40460
10/23/2193,989-28-79-05638-4,,107314-1-7404,107314-40461
10/23/2193,989-28-79-16826-1,,107314-46-6670,107314-40462
10/23/2193,989-28-79-05670-4,,107314-94-2585,107314-40463
10/23/2193,989-28-79-13871-4,,107314-65-3469,107314-40464
10/23/2193,989-28-79-13871-4,,107314-45-7618,107314-40465
10/23/2193,989-28-79-13871-4,,107314-65-3468,107314-40466
10/23/2193,989-28-79-05670-4,,107314-67-6985,107314-40467
10/23/2193,989-28-79-13871-4,,107314-45-7617,107314-40468
10/23/2193,989-28-229-7592-2,,107314-13-1404,107314-40469
10/23/2193,989-28-229-3157-7,0.1,107314-44-7530,107314-40470
10/23/2193,989-28-229-7592-2,,107314-75-5540,107314-40471
10/23/2193,989-28-229-1404-4,,107314-90-9776,107314-40472
10/23/2193,989-28-229-6632-6,,107314-21-9163,107314-40473
10/23/2193,989-28-229-7592-2,,107314-92-8215,107314-40474
10/23/2193,989-28-229-1404-4,,107314-14-7790,107314-40475
10/23/2193,989-28-229-1404-4,,107314-32-2185,107314-40476
10/23/2193,989-28-229-9769-6,,107314-48-3619,107314-40477
10/23/2193,989-28-229-9769-6,,107314-64-2159,107314-40478
10/23/2193,989-28-79-91028-0,,107314-88-5450,107314-40479
10/23/2193,989-28-79-23023-4,,107314-46-9966,107314-40480
10/23/2193,989-28-79-26824-4,,107314-3-6981,107314-40481
10/23/2193,989-28-79-91028-0,,107314-11-2531,107314-40482
