BookID,Rating,ReviewerID,
BF889,4,10804,
BF889,5,10840,
BF889,4,10848,
BF889,4,10862,
BF889,3,11067,
BF889,4,11082,
BF889,4,11160,
BF889,5,11212,
BF889,4,11287,
BF889,2,11327,
BF889,4,11358,
BF889,5,11371,
BF889,4,11407,
BF889,5,11540,
BF889,3,11551,
BF889,4,11667,
BF889,5,11691,
BF889,2,11715,
BF889,4,11717,
BF889,4,11832,
BF889,3,11876,
BF889,4,11948,
BF889,4,11979,
BF889,5,11980,
BF889,5,12199,
BF889,4,12211,
BF889,3,12232,
BF889,5,12319,
BF889,4,12351,
BF889,4,12356,
BF889,4,12364,
BF889,5,12379,
BF889,3,12408,
BF889,4,12476,
BF889,5,12520,
BF889,4,12537,
BF889,4,12587,
BF889,4,12591,
BF889,4,12626,
BF889,5,12632,
BF889,5,12825,
BF889,4,12916,
BF889,5,13069,
BF889,4,13096,
BF889,3,13100,
BF889,5,13165,
BF889,4,13183,
BF889,5,13201,
BF889,4,13228,
BF889,4,13241,
BF889,4,13307,
BF889,5,13414,
BF889,4,13453,
BF889,5,13559,
BF889,5,13760,
BF889,5,13865,
BF889,4,13929,
BF889,5,13984,
BF889,4,14129,
BF889,4,14143,
BF889,5,14189,
BF889,3,14273,
BF889,5,14296,
BF889,4,14319,
BF889,5,14338,
BF889,5,14355,
BF889,4,14455,
BF889,5,14478,
BF889,4,14493,
BF889,5,14540,
BF889,3,14549,
BF889,5,14581,
BF889,4,14850,
BF889,4,14861,
BF889,4,14864,
BF889,4,14936,
BF889,5,14940,
BF889,5,15057,
BF889,5,15060,
BF889,5,15080,
BF889,5,15110,
BF889,5,15319,
BF889,5,15321,
BF889,5,15326,
BF889,4,15349,
BF889,4,15364,
BF889,5,15384,
BF889,5,15427,
BF889,4,15481,
BF889,4,15494,
BF889,5,15501,
BF889,4,15548,
BF889,4,15755,
BF889,4,15816,
BF889,5,15849,
BF889,4,15850,
BF889,5,15898,
BF889,5,15977,
BF889,4,16011,
BF889,4,16014,
BF889,4,16140,
BF889,5,16205,
BF889,5,16216,
BF889,3,16312,
BF889,4,16369,
BF889,4,16402,
BF889,4,16495,
BF889,5,16517,
BF889,4,16554,
BF889,5,16586,
BF889,4,16615,
BF889,4,16618,
BF889,5,16622,
BF889,4,16771,
BF889,5,16798,
BF889,4,16807,
BF889,5,16833,
BF889,5,16898,
BF889,4,16994,
BF889,5,16995,
BF889,4,17013,
BF889,5,17252,
BF889,5,17309,
BF889,4,17317,
BF889,4,17352,
BF889,5,17360,
BF889,5,17362,
BF889,4,17547,
BF889,4,17621,
BF889,5,17653,
BF889,5,17657,
BF889,4,17709,
BF889,5,17833,
BF889,5,17865,
BF889,4,17876,
BF889,5,17924,
BF889,4,17942,
BF889,4,18059,
BF889,4,18071,
BF889,4,18072,
BF889,4,18165,
BF889,3,18169,
BF889,4,18248,
BF889,5,18295,
BF889,5,18320,
BF889,5,18452,
BF889,5,18540,
BF889,5,18587,
BF889,5,18694,
BF889,3,18720,
BF889,4,18724,
BF889,4,18833,
BF889,5,18896,
BF889,5,18954,
BF889,4,18999,
BF889,4,19028,
BF889,4,19054,
BF889,3,19058,
BF889,5,19115,
BF889,5,19159,
BF889,3,19187,
BF889,4,19230,
BF889,4,19231,
BF889,5,19306,
BF889,5,19342,
BF889,5,19345,
BF889,5,19350,
BF889,5,19448,
BF889,5,19496,
BF889,5,19534,
BF889,4,19549,
BF889,5,19598,
BF889,5,19719,
BF889,4,19750,
BF889,5,19756,
BF889,4,19800,
BF889,5,19804,
BF889,3,19886,
BF889,4,19894,
BF889,5,19941,
BF889,5,20009,
BF889,5,20185,
BF889,5,20236,
BF889,5,20284,
BF889,4,20294,
BF889,5,20308,
BF889,5,20412,
BF889,5,20421,
BF889,3,20441,
BF889,4,20448,
BF889,3,20480,
BF889,5,20502,
BF889,5,20513,
BF889,5,20523,
BF889,4,20555,
BF889,5,20612,
BF889,4,20644,
BF889,4,20658,
BF889,5,20677,
BF889,5,20681,
BF889,5,20780,
BF889,5,20859,
BF889,5,20877,
BF889,5,20910,
BF889,4,20933,
BF889,4,20977,
BF889,3,20982,
BF889,4,21070,
BF889,4,21098,
BF889,5,21120,
BF889,4,21121,
BF889,5,21149,
BF889,4,21175,
BF889,5,21252,
BF889,4,21262,
BF889,4,21278,
BF889,4,21330,
BF889,4,21405,
BF889,3,21423,
BF889,5,21426,
BF889,4,21659,
BF889,4,21682,
BF889,5,21692,
BF889,5,21693,
BF889,4,21704,
BF889,5,21706,
BF889,4,21750,
BF889,5,21788,
BF889,4,21831,
BF889,5,21847,
BF889,4,21887,
BF889,5,21937,
BF889,5,21960,
BF889,4,22091,
BF889,4,22131,
BF889,5,22138,
BF889,5,22163,
BF889,4,22167,
BF889,3,22188,
BF889,4,22233,
BF889,4,22244,
BF889,5,22263,
BF889,3,22291,
BF889,5,22292,
BF889,5,22307,
BF889,4,22325,
BF889,5,22339,
BF889,4,22383,
BF889,5,22392,
BF889,3,22413,
BF889,4,22479,
BF889,3,22507,
BF889,4,22544,
BF889,4,22581,
BF889,5,22639,
BF889,3,22693,
BF889,4,22702,
BF889,5,22788,
BF889,5,22802,
BF889,2,22811,
BF889,5,22861,
BF889,4,22875,
BF889,5,22920,
BF889,5,23024,
BF889,5,23107,
BF889,5,23133,
BF889,5,23309,
BF889,5,23343,
BF889,5,23368,
BF889,5,23369,
BF889,4,23370,
BF889,5,23371,
BF889,5,23447,
BF889,4,23454,
BF889,4,23539,
BF889,4,23546,
BF889,5,23642,
BF889,5,23770,
BF889,5,23796,
BF889,3,23798,
BF889,5,23869,
BF889,4,23919,
BF889,5,23926,
BF889,5,23937,
BF889,4,23971,
BF889,5,23987,
BF889,5,24010,
BF889,5,24021,
BF889,5,24048,
BF889,4,24126,
BF889,4,24186,
BF889,3,24196,
BF889,5,24230,
BF889,4,24231,
BF889,4,24242,
BF889,4,24261,
BF889,4,24266,
BF889,5,24360,
BF889,5,24488,
BF889,4,24589,
BF889,5,24591,
BF889,5,24599,
BF889,4,24675,
BF889,5,24696,
BF889,5,24713,
BF889,4,24760,
BF889,5,24785,
BF889,4,24925,
BF889,4,24980,
BF889,4,24994,
BF889,3,25080,
BF889,5,25093,
BF889,5,25097,
BF889,5,25168,
BF889,3,25179,
BF889,5,25231,
BF889,5,25247,
BF889,4,25322,
BF889,3,25343,
BF889,5,25388,
BF889,5,25429,
BF889,4,25509,
BF889,5,25601,
BF889,3,25616,
BF889,4,25630,
BF889,4,25725,
BF889,4,25728,
BF889,3,25825,
BF889,4,25887,
BF889,5,25903,
BF889,4,25929,
BF889,5,25948,
BF889,4,25949,
BF889,5,25990,
BF889,5,25994,
BF889,4,26261,
BF889,4,26278,
BF889,5,26284,
BF889,4,26328,
BF889,5,26361,
BF889,3,26432,
BF889,4,26438,
BF889,3,26441,
BF889,4,26494,
BF889,4,26528,
BF889,3,26572,
BF889,5,26615,
BF889,5,26635,
BF889,4,26870,
BF889,5,26963,
BF889,4,26972,
BF889,5,26995,
BF889,5,27009,
BF889,5,27045,
BF889,4,27140,
BF889,4,27174,
BF889,5,27212,
BF889,4,27213,
BF889,2,27262,
BF889,4,27343,
BF889,5,27369,
BF889,5,27464,
BF889,4,27478,
BF889,5,27489,
BF889,4,27530,
BF889,4,27572,
BF889,5,27661,
BF889,3,27666,
BF889,5,27785,
BF889,5,27854,
BF889,4,27881,
BF889,5,27882,
BF889,4,27923,
BF889,5,27926,
BF889,5,28027,
BF889,5,28114,
BF889,4,28236,
BF889,4,28250,
BF889,3,28311,
BF889,5,28335,
BF889,5,28340,
BF889,3,28351,
BF889,3,28442,
BF889,4,28446,
BF889,5,28475,
BF889,5,28479,
BF889,5,28547,
BF889,5,28630,
BF889,5,28691,
BF889,3,28874,
BF889,3,28882,
BF889,4,28895,
BF889,4,28899,
BF889,4,28916,
BF889,5,28956,
BF889,4,29029,
BF889,4,29034,
BF889,5,29069,
BF889,5,29099,
BF889,4,29102,
BF889,3,29120,
BF889,3,29164,
BF889,4,29168,
BF889,4,29172,
BF889,4,29266,
BF889,4,29352,
BF889,5,29359,
BF889,5,29534,
BF889,4,29576,
BF889,5,29622,
BF889,5,29629,
BF889,4,29634,
BF889,4,29647,
BF889,4,29682,
BF889,5,29695,
BF889,4,29722,
BF889,5,29790,
BF889,4,29818,
BF889,4,29897,
BF889,4,29910,
BF889,4,29925,
BF889,4,29953,
BF889,5,29964,
BF889,4,30066,
BF889,4,30114,
BF889,3,30127,
BF889,4,30266,
BF889,5,30277,
BF889,5,30317,
BF889,4,30368,
BF889,4,30418,
BF889,5,30437,
BF889,5,30453,
BF889,5,30481,
BF889,4,30512,
BF889,5,30527,
BF889,3,30580,
BF889,3,30596,
BF889,4,30663,
BF889,4,30697,
BF889,4,30823,
BF889,5,30852,
BF889,4,30869,
BF889,4,30921,
BF889,5,30929,
BF889,5,31001,
BF889,4,31002,
BF889,4,31076,
BF889,4,31116,
BF889,4,31133,
BF889,5,31137,
BF889,5,31206,
BF889,5,31215,
BF889,5,31246,
BF889,4,31256,
BF889,4,31266,
BF889,4,31284,
BF889,4,31439,
BF889,5,31517,
BF889,4,31620,
BF889,4,31632,
BF889,4,31688,
BF889,4,31725,
BF889,5,31732,
BF889,5,31785,
BF889,5,31787,
BF889,4,31858,
BF889,5,31941,
BF889,5,32040,
BF889,4,32043,
BF889,4,32052,
BF889,4,32058,
BF889,5,32096,
BF889,4,32141,
BF889,5,32153,
BF889,5,32264,
BF889,5,32359,
BF889,5,32457,
BF889,4,32475,
BF889,4,32485,
BF889,5,32494,
BF889,5,32523,
BF889,5,32577,
BF889,4,32583,
BF889,4,32673,
BF889,5,32697,
BF889,5,32709,
BF889,5,32728,
BF889,5,32736,
BF889,5,32791,
BF889,5,32831,
BF889,4,32961,
BF889,5,33041,
BF889,3,33105,
BF889,4,33113,
BF889,5,33358,
BF889,4,33497,
BF889,4,33528,
BF889,5,33679,
BF889,5,33713,
BF889,3,33929,
BF889,4,34128,
BF889,4,34140,
BF889,5,34271,
BF889,5,34281,
BF889,5,34286,
BF889,5,34299,
BF889,4,34336,
BF889,4,34469,
BF889,5,34479,
BF889,5,34483,
BF889,5,34637,
BF889,3,34710,
BF889,4,34714,
BF889,5,34765,
BF889,4,34804,
BF889,4,34880,
BF889,5,34927,
BF889,3,34940,
BF889,3,34959,
BF889,5,34961,
BF889,5,34965,
BF889,5,34976,
BF889,5,35063,
BF889,4,35149,
BF889,5,35209,
BF889,3,35217,
BF889,4,35298,
BF889,5,35320,
BF889,4,35432,
BF889,5,35563,
BF889,4,35628,
BF889,4,35759,
BF889,4,35765,
BF889,4,35833,
BF889,5,35875,
BF889,5,35945,
BF889,5,35974,
BF889,5,35997,
BF889,5,36106,
BF889,5,36127,
BF889,5,36178,
BF889,5,36179,
BF889,3,36194,
BF889,5,36294,
BF889,5,36359,
BF889,5,36373,
BF889,4,36481,
BF889,4,36497,
BF889,4,36535,
BF889,5,36545,
BF889,4,36578,
BF889,4,36596,
BF889,4,36598,
BF889,4,36607,
BF889,5,36632,
BF889,4,36645,
BF889,4,36677,
BF889,4,36722,
BF889,4,36725,
BF889,4,36728,
BF889,5,36742,
BF889,4,36759,
BF889,4,36778,
BF889,3,36815,
BF889,3,36828,
BF889,3,37019,
BF889,5,37073,
BF889,5,37094,
BF889,4,37129,
BF889,5,37283,
BF889,5,37374,
BF889,4,37398,
BF889,5,37437,
BF889,4,37490,
BF889,5,37518,
BF889,4,37533,
BF889,4,37644,
BF889,5,37651,
BF889,5,37657,
BF889,4,37698,
BF889,3,37731,
BF889,3,37802,
BF889,5,37840,
BF889,4,37944,
BF889,5,38041,
BF889,4,38074,
BF889,5,38097,
BF889,3,38156,
BF889,5,38331,
BF889,4,38363,
BF889,4,38421,
BF889,4,38468,
BF889,5,38579,
BF889,5,38602,
BF889,5,38676,
BF889,5,38684,
BF889,5,38720,
BF889,4,38756,
BF889,5,38757,
BF889,5,38840,
BF889,5,38901,
BF889,5,38951,
BF889,4,38974,
BF889,5,38987,
BF889,5,38988,
BF889,4,39013,
BF889,4,39030,
BF889,4,39031,
BF889,5,39131,
BF889,4,39153,
BF889,4,39157,
BF889,5,39163,
BF889,4,39248,
BF889,5,39254,
BF889,3,39260,
BF889,5,39278,
BF889,4,39315,
BF889,4,39434,
BF889,4,39461,
BF889,5,39478,
BF889,5,39516,
BF889,5,39556,
BF889,4,39566,
BF889,3,39626,
BF889,4,39639,
BF889,5,39642,
BF889,5,39660,
BF889,5,39665,
BF889,3,39682,
BF889,5,39727,
BF889,5,39784,
BF889,4,39909,
BF889,4,39919,
BF889,3,39928,
BF889,5,40063,
BF889,5,40072,
BF889,5,40106,
BF889,5,40132,
BF889,4,40149,
BF889,4,40180,
BF889,4,40189,
BF889,5,40207,
BF889,5,40223,
BF889,4,40238,
BF889,4,40262,
BF889,3,40332,
BF889,4,40333,
BF889,5,40442,
BF889,5,40445,
BF889,3,40448,
BF889,4,40457,
BF889,5,40460,
BF889,5,40607,
BF889,5,40609,
BF889,5,40634,
BF889,5,40670,
BF889,5,40700,
BF889,4,40712,
BF889,5,40716,
BF889,4,40734,
BF889,4,40749,
BF889,4,40887,
BF889,5,40908,
BF889,5,40957,
BF889,5,40967,
BF889,5,40972,
BF889,5,40993,
BF889,5,41105,
BF889,4,41342,
BF889,4,41462,
BF889,5,41741,
BF889,5,41793,
BF889,3,41809,
BF889,5,41877,
BF889,5,41937,
BF889,5,41996,
BF889,5,42018,
BF889,4,42126,
BF889,4,42240,
BF889,4,42442,
BF889,3,42598,
BF889,5,42698,
BF889,5,42713,
BF889,5,42721,
BF889,4,42723,
BF889,5,42739,
BF889,4,42763,
BF889,4,42811,
BF889,4,42872,
BF889,4,42879,
BF889,3,42975,
BF889,2,43001,
BF889,4,43016,
BF889,4,43105,
BF889,5,43109,
BF889,5,43188,
BF889,5,43195,
BF889,3,43242,
BF889,5,43258,
BF889,5,43300,
BF889,4,43315,
BF889,4,43351,
BF889,3,43359,
BF889,5,43422,
BF889,4,43493,
BF889,5,43498,
BF889,4,43504,
BF889,5,43552,
BF889,5,43608,
BF889,5,43627,
BF889,4,43640,
BF889,4,43686,
BF889,5,43832,
BF889,5,43930,
BF889,5,43939,
BF889,4,44180,
BF889,5,44313,
BF889,4,44375,
BF889,5,44412,
BF889,5,44531,
BF889,4,44565,
BF889,4,44584,
BF889,4,44625,
BF889,5,44722,
BF889,5,44771,
BF889,4,44942,
BF889,4,45003,
BF889,5,45006,
BF889,5,45043,
BF889,5,45051,
BF889,5,45090,
BF889,5,45131,
BF889,5,45147,
BF889,4,45162,
BF889,5,45246,
BF889,5,45256,
BF889,4,45257,
BF889,4,45288,
BF889,5,45303,
BF889,4,45357,
BF889,5,45384,
BF889,4,45398,
BF889,5,45436,
BF889,5,45507,
BF889,5,45549,
BF889,4,45636,
BF889,5,45717,
BF889,4,45724,
BF889,5,45806,
BF889,5,46012,
BF889,5,46147,
BF889,5,46275,
BF889,5,46289,
BF889,3,46342,
BF889,4,46357,
BF889,5,46380,
BF889,5,46443,
BF889,4,46481,
BF889,3,46541,
BF889,5,46543,
BF889,4,46545,
BF889,4,46560,
BF889,4,46702,
BF889,5,46727,
BF889,4,46746,
BF889,5,46791,
BF889,5,46799,
BF889,5,46828,
BF889,4,46833,
BF889,5,46845,
BF889,4,46847,
BF889,5,46863,
BF889,5,46903,
BF889,5,46917,
BF889,5,47092,
BF889,5,47114,
BF889,5,47201,
BF889,4,47249,
BF889,5,47272,
BF889,5,47289,
BF889,5,47335,
BF889,5,47340,
BF889,4,47482,
BF889,5,47491,
BF889,4,47607,
BF889,4,47635,
BF889,3,47673,
BF889,5,47692,
BF889,3,47844,
BF889,4,47845,
BF889,5,47932,
BF889,4,47942,
BF889,5,47957,
BF889,3,48075,
BF889,5,48092,
BF889,5,48266,
BF889,5,48297,
BF889,5,48298,
BF889,5,48311,
BF889,5,48323,
BF889,4,48371,
BF889,4,48404,
BF889,5,48416,
BF889,4,48426,
BF889,4,48429,
BF889,3,48551,
BF889,5,48556,
BF889,5,48576,
BF889,5,48604,
BF889,3,48612,
BF889,5,48635,
BF889,5,48650,
BF889,3,48666,
BF889,5,48747,
BF889,4,48795,
BF889,5,48859,
BF889,4,48880,
BF889,5,48907,
BF889,4,48912,
BF889,5,49062,
BF889,4,49119,
BF889,5,49175,
BF889,4,49194,
BF889,4,49232,
BF889,5,49285,
BF889,4,49346,
BF889,4,49353,
BF889,5,49433,
BF889,4,49444,
BF889,4,49479,
BF889,5,49564,
BF889,5,49637,
BF889,4,49730,
BF889,4,49801,
BF889,5,49933,
BF889,5,49971,
BF889,3,49976,
BF889,5,50025,
BF889,5,50138,
BF889,5,50146,
BF889,4,50160,
BF889,5,50172,
BF889,5,50219,
BF889,4,50224,
BF889,4,50262,
BF889,5,50342,
BF889,4,50399,
BF889,5,50410,
BF889,3,50461,
BF889,3,50481,
BF889,5,50483,
BF889,4,50491,
BF889,5,50524,
BF889,4,50529,
BF889,5,50589,
BF889,4,50657,
BF889,5,50681,
BF889,5,50704,
BF889,3,50755,
BF889,4,50773,
BF889,5,50783,
BF889,5,50845,
BF889,5,50964,
BF889,5,51007,
BF889,4,51030,
BF889,5,51059,
BF889,5,51070,
BF889,5,51078,
BF889,3,51088,
BF889,5,51245,
BF889,5,51277,
BF889,4,51339,
BF889,4,51367,
BF889,5,51400,
BF889,5,51404,
BF889,5,51409,
BF889,4,51473,
BF889,5,51516,
BF889,5,51663,
BF889,4,51674,
BF889,4,51809,
BF889,4,51811,
BF889,5,51883,
BF889,5,51887,
BF889,4,51896,
BF889,4,51907,
BF889,4,51919,
BF889,3,51969,
BF889,3,51991,
BF889,4,52000,
BF889,1,52022,
BF889,5,52033,
BF889,3,52079,
BF889,4,52107,
BF889,5,52141,
BF889,4,52330,
BF889,3,52434,
BF889,4,52503,
BF889,3,52510,
BF889,5,52571,
BF889,4,52640,
BF889,4,52644,
BF889,4,52792,
BF889,5,52826,
BF889,3,52847,
BF889,5,52854,
BF889,5,52916,
BF889,5,52921,
BF889,3,52927,
BF889,5,52948,
BF889,4,52949,
BF889,4,52953,
BF889,5,52973,
BF889,4,53114,
BF889,4,53157,
BF889,5,53171,
BF889,4,53173,
BF889,3,53186,
BF889,4,53244,
BF889,4,53300,
BF889,5,53418,
BR858,4,64,
BR858,5,138,
BR858,3,222,
BR858,3,284,
BR858,3,551,
BR858,5,630,
BR858,5,953,
BR858,4,1072,
BR858,4,1100,
BR858,3,1372,
BR858,4,1562,
BR858,4,1576,
BR858,4,1767,
BR858,2,1818,
BR858,4,1909,
BR858,4,2004,
BR858,3,2030,
BR858,4,2072,
BR858,4,2137,
BR858,4,2207,
BR858,3,2256,
BR858,5,2293,
BR858,3,2408,
BR858,4,2428,
BR858,3,2458,
BR858,3,2491,
BR858,2,2587,
BR858,5,2640,
BR858,4,2799,
BR858,5,3039,
BR858,2,3073,
BR858,4,3135,
BR858,4,3136,
BR858,3,3144,
BR858,3,3156,
BR858,4,3259,
BR858,4,3271,
BR858,5,3288,
BR858,4,3392,
BR858,4,3440,
BR858,4,3473,
BR858,2,3535,
BR858,4,3648,
BR858,3,3739,
BR858,4,3811,
BR858,4,3863,
BR858,3,3937,
BR858,5,4045,
BR858,3,4107,
BR858,3,4237,
BR858,4,4239,
BR858,3,4275,
BR858,4,4312,
BR858,3,4487,
BR858,5,4518,
BR858,5,4534,
BR858,3,4654,
BR858,3,4655,
BR858,5,4676,
BR858,3,4799,
BR858,5,4872,
BR858,5,4988,
BR858,3,5105,
BR858,4,5153,
BR858,3,5200,
BR858,4,5205,
BR858,3,5213,
BR858,4,5229,
BR858,4,5401,
BR858,5,5429,
BR858,4,5455,
BR858,4,5563,
BR858,4,5620,
BR858,2,5621,
BR858,2,5657,
BR858,4,5677,
BR858,3,5741,
BR858,4,5747,
BR858,5,5753,
BR858,4,5774,
BR858,4,5916,
BR858,3,5929,
BR858,4,5931,
BR858,4,6086,
BR858,4,6210,
BR858,4,6215,
BR858,4,6333,
BR858,4,6350,
BR858,2,6518,
BR858,3,6696,
BR858,4,6728,
BR858,4,6773,
BR858,4,6871,
BR858,5,6875,
BR858,3,6876,
BR858,4,6965,
BR858,5,6970,
BR858,5,7031,
BR858,5,7046,
BR858,3,7118,
BR858,4,7155,
BR858,4,7176,
BR858,4,7303,
BR858,4,7363,
BR858,5,7387,
BR858,4,7507,
BR858,3,7509,
BR858,4,7635,
BR858,3,7641,
BR858,5,7705,
BR858,3,7715,
BR858,4,7755,
BR858,3,7771,
BR858,4,8077,
BR858,3,8210,
BR858,3,8286,
BR858,4,8733,
BR858,3,8773,
BR858,4,8845,
BR858,4,9152,
BR858,4,9154,
BR858,4,9176,
BR858,4,9214,
BR858,5,9275,
BR858,4,9306,
BR858,4,9366,
BR858,4,9408,
BR858,4,9451,
BR858,4,9524,
BR858,5,9554,
BR858,4,9567,
BR858,5,9572,
BR858,4,9578,
BR858,5,9642,
BR858,5,9699,
BR858,4,9826,
BR858,3,9829,
BR858,5,9905,
BR858,4,9915,
BR858,3,9921,
BR858,4,9943,
BR858,4,10145,
BR858,3,10277,
BR858,4,10416,
BR858,3,10429,
BR858,4,10440,
BR858,4,10459,
BR858,5,10509,
BR858,3,10510,
BR858,3,10522,
BR858,5,10614,
BR858,3,10699,
BR858,4,10755,
BR858,3,10812,
BR858,4,10847,
BR858,2,10905,
BR858,3,10911,
BR858,3,10974,
BR858,5,10988,
BR858,5,11319,
BR858,4,11325,
BR858,5,11359,
BR858,5,11360,
BR858,4,11362,
BR858,4,11438,
BR858,3,11460,
BR858,4,11466,
BR858,5,11482,
BR858,4,11491,
BR858,4,11504,
BR858,4,11511,
BR858,4,11573,
BR858,3,11619,
BR858,3,11679,
BR858,3,11695,
BR858,3,11736,
BR858,4,11778,
BR858,4,12011,
BR858,3,12015,
BR858,5,12052,
BR858,4,12093,
BR858,4,12176,
BR858,4,12201,
BR858,4,12281,
BR858,4,12301,
BR858,4,12329,
BR858,4,12364,
BR858,4,12416,
BR858,3,12421,
BR858,3,12505,
BR858,3,12526,
BR858,3,12557,
BR858,5,12607,
BR858,4,12636,
BR858,4,12647,
BR858,4,12691,
BR858,4,12695,
BR858,3,12817,
BR858,5,12838,
BR858,5,13026,
BR858,4,13135,
BR858,5,13222,
BR858,4,13241,
BR858,4,13296,
BR858,5,13374,
BR858,5,13390,
BR858,5,13429,
BR858,4,13550,
BR858,4,13737,
BR858,4,13744,
BR858,4,13873,
BR858,3,13889,
BR858,5,13911,
BR858,4,13929,
BR858,4,13978,
BR858,3,14036,
BR858,3,14096,
BR858,4,14111,
BR858,5,14223,
BR858,4,14329,
BR858,2,14362,
BR858,5,14381,
BR858,3,14405,
BR858,4,14472,
BR858,3,14488,
BR858,4,14654,
BR858,5,14674,
BR858,4,14738,
BR858,4,14741,
BR858,3,14757,
BR858,4,14806,
BR858,4,14858,
BR858,5,14894,
BR858,2,15011,
BR858,3,15085,
BR858,5,15129,
BR858,4,15146,
BR858,5,15207,
BR858,4,15243,
BR858,5,15293,
BR858,4,15296,
BR858,4,15335,
BR858,3,15496,
BR858,5,15592,
BR858,4,15608,
BR858,4,15681,
BR858,5,15748,
BR858,4,15765,
BR858,5,15928,
BR858,5,15931,
BR858,4,15963,
BR858,4,15970,
BR858,4,15976,
BR858,3,16021,
BR858,3,16312,
BR858,5,16363,
BR858,5,16371,
BR858,4,16402,
BR858,5,16442,
BR858,3,16446,
BR858,5,16447,
BR858,3,16546,
BR858,4,16548,
BR858,5,16609,
BR858,4,16620,
BR858,4,16634,
BR858,4,16639,
BR858,5,16653,
BR858,4,16679,
BR858,3,16729,
BR858,4,16889,
BR858,4,16934,
BR858,5,16979,
BR858,4,17004,
BR858,3,17090,
BR858,4,17281,
BR858,3,17323,
BR858,5,17328,
BR858,3,17364,
BR858,3,17365,
BR858,5,17396,
BR858,3,17548,
BR858,5,17556,
BR858,4,17589,
BR858,4,17773,
BR858,4,17791,
BR858,4,17815,
BR858,4,17817,
BR858,4,17974,
BR858,4,17977,
BR858,4,18010,
BR858,4,18042,
BR858,4,18054,
BR858,4,18111,
BR858,5,18116,
BR858,3,18167,
BR858,5,18205,
BR858,1,18211,
BR858,4,18239,
BR858,5,18255,
BR858,5,18279,
BR858,5,18295,
BR858,5,18474,
BR858,3,18492,
BR858,5,18527,
BR858,5,18557,
BR858,5,18586,
BR858,4,18588,
BR858,4,18598,
BR858,5,18702,
BR858,4,18719,
BR858,4,18753,
BR858,4,18797,
BR858,3,18841,
BR858,3,18848,
BR858,4,18878,
BR858,4,19003,
BR858,5,19017,
BR858,4,19028,
BR858,5,19082,
BR858,5,19108,
BR858,5,19181,
BR858,4,19186,
BR858,5,19265,
BR858,4,19297,
BR858,5,19390,
BR858,4,19394,
BR858,4,19397,
BR858,4,19479,
BR858,5,19485,
BR858,4,19507,
BR858,4,19543,
BR858,3,19552,
BR858,5,19593,
BR858,4,19609,
BR858,5,19639,
BR858,3,19683,
BR858,4,19723,
BR858,3,19821,
BR858,5,19861,
BR858,5,19931,
BR858,5,19944,
BR858,5,19952,
BR858,3,19963,
BR858,3,19976,
BR858,4,19980,
BR858,5,20057,
BR858,4,20143,
BR858,4,20222,
BR858,5,20323,
BR858,5,20338,
BR858,4,20404,
BR858,4,20430,
BR858,3,20483,
BR858,5,20522,
BR858,4,20549,
BR858,4,20631,
BR858,4,20632,
BR858,3,20647,
BR858,4,20691,
BR858,3,20727,
BR858,4,20746,
BR858,3,20794,
BR858,4,20813,
BR858,4,20837,
BR858,5,20889,
BR858,5,20916,
BR858,5,20923,
BR858,4,20951,
BR858,5,20988,
BR858,5,21009,
BR858,1,21076,
BR858,4,21184,
BR858,5,21252,
BR858,5,21268,
BR858,4,21283,
BR858,4,21286,
BR858,3,21315,
BR858,5,21341,
BR858,3,21381,
BR858,3,21421,
BR858,5,21492,
BR858,5,21624,
BR858,4,21647,
BR858,3,21677,
BR858,4,21684,
BR858,4,21772,
BR858,5,21795,
BR858,4,21822,
BR858,5,21875,
BR858,5,21885,
BR858,3,21906,
BR858,2,21934,
BR858,4,21939,
BR858,3,22057,
BR858,4,22107,
BR858,5,22114,
BR858,4,22235,
BR858,5,22282,
BR858,4,22319,
BR858,3,22472,
BR858,3,22487,
BR858,4,22525,
BR858,4,22538,
BR858,3,22594,
BR858,4,22650,
BR858,5,22750,
BR858,5,22786,
BR858,4,22821,
BR858,5,22826,
BR858,4,22940,
BR858,4,22975,
BR858,5,22987,
BR858,3,23040,
BR858,4,23051,
BR858,5,23125,
BR858,5,23175,
BR858,4,23255,
BR858,4,23283,
BR858,4,23377,
BR858,5,23593,
BR858,4,23597,
BR858,4,23701,
BR858,4,23730,
BR858,4,23773,
BR858,3,23803,
BR858,4,23846,
BR858,5,23891,
BR858,3,24006,
BR858,5,24024,
BR858,4,24071,
BR858,4,24098,
BR858,4,24139,
BR858,5,24177,
BR858,4,24230,
BR858,4,24250,
BR858,4,24253,
BR858,5,24271,
BR858,4,24283,
BR858,3,24287,
BR858,4,24293,
BR858,3,24327,
BR858,4,24340,
BR858,5,24476,
BR858,5,24488,
BR858,5,24561,
BR858,3,24623,
BR858,5,24643,
BR858,4,24673,
BR858,4,24738,
BR858,4,24814,
BR858,2,24832,
BR858,4,24840,
BR858,3,24877,
BR858,4,24886,
BR858,2,24901,
BR858,5,24983,
BR858,5,25004,
BR858,5,25019,
BR858,4,25096,
BR858,5,25168,
BR858,5,25269,
BR858,3,25314,
BR858,3,25491,
BR858,4,25509,
BR858,2,25513,
BR858,5,25535,
BR858,4,25590,
BR858,5,25619,
BR858,4,25651,
BR858,5,25679,
BR858,4,25776,
BR858,3,25894,
BR858,4,26018,
BR858,3,26083,
BR858,3,26130,
BR858,4,26135,
