Sale Date,ISBN,Discount,ItemID,OrderID
4/20/2193,989-28-79-40897-8,,107128-4-4141,107128-9064
4/20/2193,989-28-79-13801-1,,107128-32-5515,107128-9065
4/20/2193,989-28-79-13801-1,,107128-61-5146,107128-9066
4/20/2193,989-28-79-74374-1,,107128-62-5144,107128-9067
4/20/2193,989-28-79-13801-1,,107128-69-8507,107128-9068
4/20/2193,989-28-79-74374-1,,107128-47-1385,107128-9069
4/20/2193,989-28-79-13801-1,,107128-21-7177,107128-9070
4/20/2193,989-28-79-40897-8,,107128-85-7025,107128-9071
4/20/2193,989-28-79-68089-3,0.05,107128-43-1908,107128-9072
4/20/2193,989-28-79-23023-4,,107128-69-5968,107128-9073
4/20/2193,989-28-79-26824-4,,107128-14-4678,107128-9074
4/20/2193,989-28-79-91028-0,,107128-79-3945,107128-9075
4/20/2193,989-28-79-23023-4,,107128-11-402,107128-9076
4/20/2193,989-28-79-36485-4,,107128-77-6216,107128-9077
4/20/2193,989-28-79-74374-1,,107128-40-9711,107128-9078
4/20/2193,989-28-79-91028-0,,107128-56-5065,107128-9079
4/20/2193,989-28-79-74374-1,,107128-20-4186,107128-9080
4/20/2193,989-28-79-40897-8,,107128-64-7741,107128-9081
4/20/2193,989-28-79-23023-4,,107128-34-1505,107128-9082
4/20/2193,989-28-79-13801-1,,107128-20-7373,107128-9084
4/20/2193,989-28-79-71565-6,,107128-26-4461,107128-9085
4/20/2193,989-28-79-23023-4,,107128-88-526,107128-9086
4/20/2193,989-28-79-13801-1,,107128-34-2551,107128-9087
4/20/2193,989-28-79-16808-7,,107128-45-8755,107128-9088
4/20/2193,989-28-79-74374-1,,107128-87-7625,107128-9089
4/20/2193,989-28-79-74374-1,,107128-57-9643,107128-9090
4/20/2193,989-28-3705-492-6,,107128-64-967,107128-9091
4/20/2193,989-28-3705-222-9,,107128-39-8097,107128-9092
4/20/2193,989-28-3705-222-9,,107128-2-8937,107128-9093
4/20/2193,989-28-3705-222-9,,107128-76-73,107128-9094
4/20/2193,989-28-3705-492-6,,107128-53-3085,107128-9095
4/20/2193,989-28-3705-222-9,,107128-4-8033,107128-9096
4/20/2193,989-28-3705-222-9,,107128-63-4577,107128-9097
4/20/2193,989-28-79-03683-6,,107128-49-6225,107128-9098
4/20/2193,989-28-3705-492-6,,107128-54-9400,107128-9099
4/20/2193,989-28-3705-492-6,,107128-1-81,107128-9100
4/20/2193,989-28-3705-222-9,,107128-92-9724,107128-9101
4/20/2193,989-28-3705-492-6,,107128-11-4366,107128-9102
4/20/2193,989-28-3705-222-9,,107128-78-8759,107128-9103
4/20/2193,989-28-3705-222-9,,107128-47-3704,107128-9104
4/20/2193,989-28-3705-222-9,,107128-17-8785,107128-9105
4/20/2193,989-28-229-5891-8,,107128-36-4593,107128-9106
4/20/2193,989-28-79-30536-9,,107128-10-7409,107128-9107
4/20/2193,989-28-79-51397-9,,107128-15-8854,107128-9107
4/20/2193,989-28-229-3157-7,,107128-20-9302,107128-9108
4/20/2193,989-28-3705-492-6,,107128-22-9570,107128-9108
4/20/2193,989-28-654-6033-1,,107128-29-3938,107128-9109
4/20/2193,989-28-79-40897-8,,107128-35-6099,107128-9109
4/20/2193,989-28-229-6632-6,,107128-44-6197,107128-9110
4/20/2193,989-28-229-7592-2,,107128-87-5913,107128-9110
4/20/2193,989-28-3705-492-6,,107128-44-5433,107128-9111
4/20/2193,989-28-79-82125-8,,107128-54-8390,107128-9111
4/20/2193,989-28-79-26824-4,,107128-54-2929,107128-9112
4/20/2193,989-28-79-82749-6,,107128-58-708,107128-9112
4/20/2193,989-28-79-30536-9,,107128-58-5696,107128-9113
4/20/2193,989-28-229-3157-7,,107128-64-647,107128-9113
4/20/2193,989-28-3705-222-9,,107128-65-5571,107128-9114
4/20/2193,989-28-79-13801-1,,107128-76-7510,107128-9114
4/20/2193,989-28-79-68089-3,0.05,107128-77-374,107128-9115
4/20/2193,989-28-79-13801-1,,107128-77-3525,107128-9115
4/20/2193,989-28-79-68089-3,0.05,107128-4-8888,107128-9116
4/20/2193,989-28-79-82749-6,,107128-37-112,107128-9116
4/20/2193,989-28-79-23023-4,,107128-4-4267,107128-9116
4/20/2193,989-28-3705-222-9,,107128-26-5143,107128-9117
4/20/2193,989-28-3705-987-7,,107128-33-3627,107128-9117
4/20/2193,989-28-79-69807-2,,107128-44-6420,107128-9117
4/20/2193,989-28-79-82125-8,,107128-54-8389,107128-9118
4/20/2193,989-28-79-74374-1,,107128-56-3194,107128-9118
4/20/2193,989-28-79-82749-6,,107128-58-707,107128-9118
4/20/2193,989-28-3705-492-6,,107128-68-8733,107128-9118
4/21/2193,989-28-79-69807-2,0.15,107129-1-3108,107126-9153
4/21/2193,989-28-79-69807-2,0.15,107129-1-3107,107126-9225
4/21/2193,989-28-3705-007-2,,107129-65-4220,107129-9119
4/21/2193,989-28-3705-007-2,,107129-68-9924,107129-9120
4/21/2193,989-28-3705-987-7,,107129-95-4841,107129-9121
4/21/2193,989-28-3705-054-6,,107129-32-8533,107129-9122
4/21/2193,989-28-3705-007-2,,107129-55-2670,107129-9123
4/21/2193,989-28-3705-007-2,,107129-92-6960,107129-9124
4/21/2193,989-28-3705-583-1,,107129-58-8017,107129-9125
4/21/2193,989-28-3705-007-2,,107129-50-3969,107129-9126
4/21/2193,989-28-3705-649-4,,107129-85-593,107129-9127
4/21/2193,989-28-3705-987-7,,107129-57-1633,107129-9128
4/21/2193,989-28-3705-649-4,,107129-13-5151,107129-9129
4/21/2193,989-28-3705-007-2,,107129-33-7758,107129-9130
4/21/2193,989-28-3705-007-2,,107129-61-7003,107129-9131
4/21/2193,989-28-3705-007-2,,107129-93-4258,107129-9132
4/21/2193,989-28-3705-987-7,,107129-10-2436,107129-9133
4/21/2193,989-28-3705-987-7,,107129-39-1247,107129-9134
4/21/2193,989-28-3705-987-7,,107129-62-5065,107129-9135
4/21/2193,989-28-79-45675-7,,107129-4-7012,107129-9136
4/21/2193,989-28-79-45675-7,,107129-84-510,107129-9137
4/21/2193,989-28-79-16826-1,,107129-35-5487,107129-9138
4/21/2193,989-28-79-70597-8,,107129-45-8821,107129-9139
4/21/2193,989-28-79-45675-7,,107129-63-7850,107129-9140
4/21/2193,989-28-79-61125-5,,107129-65-688,107129-9141
4/21/2193,989-28-79-45675-7,,107129-47-2249,107129-9142
4/21/2193,989-28-79-22871-2,,107129-94-8981,107129-9143
4/21/2193,989-28-79-42728-3,,107129-5-5455,107129-9144
4/21/2193,989-28-79-45675-7,,107129-98-5123,107129-9145
4/21/2193,989-28-79-05638-4,,107129-71-3028,107129-9146
4/21/2193,989-28-79-45675-7,,107129-56-9384,107129-9147
4/21/2193,989-28-79-21991-8,,107129-79-4826,107129-9148
4/21/2193,989-28-654-0127-3,,107129-70-3149,107129-9149
4/21/2193,989-28-79-05670-4,,107129-97-3759,107129-9150
4/21/2193,989-28-79-69807-2,,107129-27-698,107129-9151
4/21/2193,989-28-79-82749-6,,107129-4-5180,107129-9152
4/21/2193,989-28-79-69807-2,,107129-34-4928,107129-9154
4/21/2193,989-28-79-82749-6,,107129-96-2759,107129-9155
4/21/2193,989-28-79-82125-8,,107129-98-9366,107129-9156
4/21/2193,989-28-79-69807-2,,107129-86-6356,107129-9157
4/21/2193,989-28-79-05670-4,,107129-75-7642,107129-9158
4/21/2193,989-28-79-69807-2,,107129-86-6355,107129-9159
4/21/2193,989-28-79-13871-4,,107129-93-650,107129-9160
4/21/2193,989-28-79-69807-2,,107129-93-4361,107129-9161
4/21/2193,989-28-79-82749-6,,107129-96-2758,107129-9162
4/21/2193,989-28-79-13871-4,,107129-93-1584,107129-9163
4/21/2193,989-28-79-82125-8,,107129-98-9365,107129-9164
4/21/2193,989-28-79-82749-6,,107129-4-5179,107129-9165
4/21/2193,989-28-79-05670-4,,107129-62-2389,107129-9166
4/21/2193,989-28-79-05670-4,,107129-69-4626,107129-9167
4/21/2193,989-28-79-13871-4,,107129-93-649,107129-9168
4/21/2193,989-28-79-13871-4,,107129-93-1583,107129-9169
4/21/2193,989-28-79-05670-4,,107129-67-3328,107129-9170
4/21/2193,989-28-79-69807-2,,107129-34-4927,107129-9171
4/21/2193,989-28-654-6033-1,,107129-8-8605,107129-9172
4/21/2193,989-28-229-6632-6,,107129-27-2973,107129-9173
4/21/2193,989-28-229-9769-6,,107129-16-4113,107129-9174
4/21/2193,989-28-229-1404-4,,107129-18-6667,107129-9175
4/21/2193,989-28-229-1404-4,,107129-1-1295,107129-9176
4/21/2193,989-28-229-3157-7,,107129-81-3500,107129-9177
4/21/2193,989-28-229-5891-8,,107129-12-1164,107129-9178
4/21/2193,989-28-229-6632-6,,107129-75-3223,107129-9179
4/21/2193,989-28-229-6632-6,,107129-6-3403,107129-9180
4/21/2193,989-28-229-6632-6,,107129-63-1013,107129-9181
4/21/2193,989-28-229-6632-6,,107129-79-5283,107129-9182
4/21/2193,989-28-79-13801-1,,107129-70-879,107129-9183
4/21/2193,989-28-79-13801-1,,107129-29-8276,107129-9184
4/21/2193,989-28-79-74374-1,,107129-69-215,107129-9185
4/21/2193,989-28-79-23023-4,,107129-35-6464,107129-9186
4/21/2193,989-28-79-51397-9,,107129-43-660,107129-9187
4/21/2193,989-28-79-13801-1,,107129-6-8975,107129-9188
4/21/2193,989-28-79-74374-1,,107129-28-3505,107129-9189
4/21/2193,989-28-79-74374-1,,107129-92-9305,107129-9190
4/21/2193,989-28-79-23023-4,,107129-18-4621,107129-9191
4/21/2193,989-28-79-68089-3,0.05,107129-67-8836,107129-9192
4/21/2193,989-28-79-23023-4,,107129-96-4027,107129-9193
4/21/2193,989-28-79-13801-1,,107129-15-9360,107129-9194
4/21/2193,989-28-79-74374-1,,107129-75-7729,107129-9195
4/21/2193,989-28-79-13801-1,,107129-1-6011,107129-9196
4/21/2193,989-28-79-23023-4,,107129-15-4834,107129-9197
4/21/2193,989-28-79-40897-8,,107129-90-3566,107129-9198
4/21/2193,989-28-79-71565-6,,107129-65-6927,107129-9199
4/21/2193,989-28-79-40897-8,,107129-77-5036,107129-9200
4/21/2193,989-28-79-23023-4,,107129-29-9689,107129-9201
4/21/2193,989-28-79-13801-1,,107129-74-2272,107129-9202
4/21/2193,989-28-79-13801-1,,107129-48-5055,107129-9203
4/21/2193,989-28-79-40897-8,,107129-87-7982,107129-9204
4/21/2193,989-28-79-91028-0,,107129-74-9574,107129-9205
4/21/2193,989-28-79-13801-1,,107129-21-9799,107129-9206
4/21/2193,989-28-79-74374-1,,107129-37-1206,107129-9207
4/21/2193,989-28-79-68089-3,0.05,107129-26-4310,107129-9208
4/21/2193,989-28-79-74374-1,,107129-38-4727,107129-9209
4/21/2193,989-28-79-23023-4,,107129-51-6125,107129-9210
4/21/2193,989-28-79-68089-3,0.05,107129-14-5978,107129-9211
4/21/2193,989-28-3705-222-9,,107129-18-4051,107129-9212
4/21/2193,989-28-3705-222-9,,107129-85-3076,107129-9213
4/21/2193,989-28-79-14379-4,,107129-24-384,107129-9214
4/21/2193,989-28-3705-222-9,,107129-54-9937,107129-9215
4/21/2193,989-28-3705-492-6,,107129-57-9563,107129-9216
4/21/2193,989-28-3705-222-9,,107129-24-5968,107129-9217
4/21/2193,989-28-3705-222-9,,107129-57-6441,107129-9218
4/21/2193,989-28-3705-222-9,,107129-78-1253,107129-9219
4/21/2193,989-28-3705-492-6,,107129-2-7096,107129-9220
4/21/2193,989-28-3705-492-6,,107129-31-39,107129-9221
4/21/2193,989-28-3705-492-6,,107129-90-3257,107129-9222
4/21/2193,989-28-3705-222-9,,107129-84-3901,107129-9223
4/21/2193,989-28-79-69807-2,,107129-93-4360,107129-9224
4/21/2193,989-28-79-74374-1,,107129-1-9433,107129-9225
4/21/2193,989-28-79-40897-8,,107129-15-126,107129-9226
4/21/2193,989-28-79-26824-4,,107129-6-1574,107129-9226
4/21/2193,989-28-3705-987-7,,107129-27-1474,107129-9227
4/21/2193,989-28-79-82749-6,,107129-28-6829,107129-9227
4/21/2193,989-28-3705-987-7,,107129-38-6579,107129-9228
4/21/2193,989-28-3705-222-9,,107129-44-9426,107129-9228
4/21/2193,989-28-79-91028-0,,107129-52-3178,107129-9229
4/21/2193,989-28-79-45675-7,,107129-52-8892,107129-9229
4/21/2193,989-28-79-68089-3,0.05,107129-78-3056,107129-9230
4/21/2193,989-28-79-23023-4,,107129-62-8060,107129-9230
4/21/2193,989-28-79-26824-4,,107129-79-8454,107129-9231
4/21/2193,989-28-79-14379-4,,107129-81-8250,107129-9231
4/21/2193,989-28-79-68089-3,0.05,107129-22-3222,107129-9232
4/21/2193,989-28-79-68089-3,0.05,107129-8-6034,107129-9232
4/21/2193,989-28-79-69807-2,,107129-27-697,107129-9233
4/21/2193,989-28-79-82749-6,,107129-28-6828,107129-9233
4/21/2193,989-28-3705-987-7,,107129-48-6446,107129-9233
4/21/2193,989-28-79-68089-3,0.05,107129-41-1831,107129-9234
4/21/2193,989-28-3705-649-4,,107129-80-8794,107129-9234
4/21/2193,989-28-79-22871-2,,107129-87-3767,107129-9234
4/21/2193,989-28-3705-007-2,,107129-90-2830,107129-9234
4/21/2193,989-28-79-44730-4,,107129-74-4572,107129-9235
4/21/2193,989-28-79-74374-1,,107129-80-2413,107129-9235
4/21/2193,989-28-79-05638-4,,107129-89-4942,107129-9235
4/21/2193,989-28-79-23023-4,,107129-36-2153,107129-9236
4/21/2193,989-28-79-13801-1,,107129-39-1951,107129-9236
4/21/2193,989-28-79-32105-5,,107129-39-8814,107129-9236
4/21/2193,989-28-3705-007-2,,107129-94-161,107129-9236
4/22/2193,989-28-79-69807-2,0.15,107130-1-8121,107129-9265
4/22/2193,989-28-79-69807-2,0.15,107130-1-8120,107129-9309
4/22/2193,989-28-3705-987-7,,107130-92-6597,107130-9237
4/22/2193,989-28-3705-987-7,,107130-45-6371,107130-9238
4/22/2193,989-28-3705-007-2,,107130-97-8541,107130-9239
4/22/2193,989-28-3705-987-7,,107130-65-1261,107130-9240
4/22/2193,989-28-3705-007-2,,107130-84-6890,107130-9241
4/22/2193,989-28-3705-007-2,,107130-82-6486,107130-9242
4/22/2193,989-28-3705-007-2,,107130-60-8132,107130-9243
4/22/2193,989-28-3705-987-7,,107130-31-866,107130-9244
4/22/2193,989-28-3705-007-2,,107130-3-5934,107130-9245
4/22/2193,989-28-3705-007-2,,107130-32-8850,107130-9246
4/22/2193,989-28-3705-583-1,,107130-52-7202,107130-9247
4/22/2193,989-28-3705-007-2,,107130-79-4401,107130-9248
4/22/2193,989-28-79-11297-4,,107130-99-9652,107130-9249
4/22/2193,989-28-79-30536-9,,107130-16-1799,107130-9250
4/22/2193,989-28-79-11297-4,,107130-89-5259,107130-9251
4/22/2193,989-28-79-30536-9,,107130-69-9393,107130-9252
4/22/2193,989-28-79-16826-1,,107130-76-2341,107130-9253
4/22/2193,989-28-79-04510-4,,107130-98-2588,107130-9254
4/22/2193,989-28-79-05670-4,,107130-79-2210,107130-9255
4/22/2193,989-28-79-13871-4,,107130-51-9886,107130-9256
4/22/2193,989-28-79-82125-8,,107130-55-6285,107130-9257
4/22/2193,989-28-79-69807-2,,107130-37-3781,107130-9258
4/22/2193,989-28-79-05670-4,,107130-83-1087,107130-9259
4/22/2193,989-28-79-82125-8,,107130-55-6284,107130-9260
4/22/2193,989-28-79-13871-4,,107130-18-9245,107130-9261
4/22/2193,989-28-79-69807-2,,107130-37-3780,107130-9262
4/22/2193,989-28-79-13871-4,,107130-51-9885,107130-9263
4/22/2193,989-28-79-13871-4,,107130-18-9244,107130-9264
4/22/2193,989-28-654-4370-9,,107130-85-1323,107130-9266
4/22/2193,989-28-229-6632-6,,107130-40-1991,107130-9267
4/22/2193,989-28-229-6632-6,,107130-25-9537,107130-9268
4/22/2193,989-28-229-1404-4,,107130-48-6937,107130-9269
4/22/2193,989-28-229-7592-2,,107130-10-7204,107130-9270
4/22/2193,989-28-229-1404-4,,107130-35-267,107130-9271
4/22/2193,989-28-229-9769-6,,107130-98-8994,107130-9272
4/22/2193,989-28-229-1404-4,,107130-53-453,107130-9273
4/22/2193,989-28-229-1404-4,,107130-71-508,107130-9274
4/22/2193,989-28-229-7592-2,,107130-19-162,107130-9275
4/22/2193,989-28-229-7592-2,,107130-30-7150,107130-9276
4/22/2193,989-28-229-6632-6,,107130-7-6554,107130-9277
4/22/2193,989-28-229-7592-2,,107130-30-9097,107130-9278
4/22/2193,989-28-229-1404-4,,107130-54-5815,107130-9279
4/22/2193,989-28-229-7592-2,,107130-14-3929,107130-9280
4/22/2193,989-28-229-1404-4,,107130-88-3669,107130-9281
4/22/2193,989-28-229-0197-6,0.1,107130-70-8987,107130-9282
4/22/2193,989-28-229-9769-6,,107130-35-4094,107130-9283
4/22/2193,989-28-79-40897-8,,107130-88-6886,107130-9284
4/22/2193,989-28-79-23023-4,,107130-67-9136,107130-9285
4/22/2193,989-28-79-13801-1,,107130-4-6595,107130-9286
4/22/2193,989-28-79-74374-1,,107130-11-5591,107130-9287
4/22/2193,989-28-79-13801-1,,107130-94-2259,107130-9288
4/22/2193,989-28-79-13801-1,,107130-67-9799,107130-9289
4/22/2193,989-28-79-13801-1,,107130-40-9496,107130-9290
4/22/2193,989-28-79-40897-8,,107130-48-7251,107130-9291
4/22/2193,989-28-79-68089-3,0.05,107130-53-3263,107130-9292
4/22/2193,989-28-79-74374-1,,107130-67-6603,107130-9293
4/22/2193,989-28-79-74374-1,,107130-83-1907,107130-9294
4/22/2193,989-28-79-40897-8,,107130-53-5616,107130-9295
4/22/2193,989-28-79-74374-1,,107130-45-2191,107130-9296
4/22/2193,989-28-79-74374-1,,107130-40-2207,107130-9297
4/22/2193,989-28-79-74374-1,,107130-96-2819,107130-9298
4/22/2193,989-28-79-74374-1,,107130-22-399,107130-9299
4/22/2193,989-28-79-13801-1,,107130-82-8924,107130-9300
4/22/2193,989-28-79-23023-4,,107130-38-4631,107130-9301
4/22/2193,989-28-79-74374-1,,107130-43-2222,107130-9302
4/22/2193,989-28-79-26824-4,,107130-88-8239,107130-9303
4/22/2193,989-28-3705-492-6,,107130-25-3253,107130-9304
4/22/2193,989-28-3705-222-9,,107130-40-6510,107130-9305
4/22/2193,989-28-3705-222-9,,107130-98-6319,107130-9306
4/22/2193,989-28-3705-222-9,,107130-54-60,107130-9307
4/22/2193,989-28-3705-492-6,,107130-59-2702,107130-9308
4/22/2193,989-28-79-82125-8,,107130-5-9296,107130-9309
4/22/2193,989-28-79-74374-1,,107130-24-2384,107130-9310
4/22/2193,989-28-79-36485-4,,107130-8-6594,107130-9310
4/22/2193,989-28-79-23023-4,,107130-31-7200,107130-9311
4/22/2193,989-28-3705-987-7,,107130-38-8616,107130-9311
4/22/2193,989-28-79-13801-1,,107130-51-764,107130-9312
4/22/2193,989-28-3705-592-3,,107130-59-2298,107130-9312
4/22/2193,989-28-79-23023-4,,107130-62-1361,107130-9313
4/22/2193,989-28-79-13801-1,,107130-77-4742,107130-9313
4/22/2193,989-28-3705-492-6,,107130-14-8169,107130-9314
4/22/2193,989-28-79-82125-8,,107130-5-9295,107130-9314
4/22/2193,989-28-3705-007-2,,107130-7-3904,107130-9314
4/22/2193,989-28-3705-222-9,,107130-1-2639,107130-9315
4/22/2193,989-28-229-5891-8,,107130-48-7503,107130-9315
4/22/2193,989-28-3705-222-9,,107130-97-6924,107130-9315
4/22/2193,989-28-79-74374-1,,107130-97-82,107130-9315
4/23/2193,989-28-79-69807-2,0.15,107131-1-5053,107130-9342
4/23/2193,989-28-79-69807-2,0.15,107131-1-5052,107130-9352
4/23/2193,989-28-3705-007-2,,107131-83-1630,107131-9316
4/23/2193,989-28-3705-987-7,,107131-90-8594,107131-9317
4/23/2193,989-28-3705-007-2,,107131-62-4737,107131-9318
4/23/2193,989-28-3705-138-3,,107131-63-8763,107131-9319
4/23/2193,989-28-3705-987-7,,107131-45-6438,107131-9320
4/23/2193,989-28-3705-592-3,,107131-52-7414,107131-9321
4/23/2193,989-28-3705-007-2,,107131-47-5162,107131-9322
4/23/2193,989-28-3705-007-2,,107131-25-1641,107131-9323
4/23/2193,989-28-3705-987-7,,107131-59-2713,107131-9324
4/23/2193,989-28-3705-007-2,,107131-6-4605,107131-9325
4/23/2193,989-28-3705-583-1,,107131-92-8096,107131-9326
4/23/2193,989-28-3705-007-2,,107131-86-8710,107131-9327
4/23/2193,989-28-79-45675-7,,107131-44-9767,107131-9328
4/23/2193,989-28-79-45675-7,,107131-29-8426,107131-9329
4/23/2193,989-28-79-82197-5,,107131-30-541,107131-9330
4/23/2193,989-28-79-61125-5,,107131-62-9622,107131-9331
4/23/2193,989-28-79-22871-2,,107131-84-5586,107131-9332
4/23/2193,989-28-79-04510-4,,107131-21-5645,107131-9333
4/23/2193,989-28-79-86624-2,,107131-99-5178,107131-9334
4/23/2193,989-28-79-01991-4,,107131-40-105,107131-9335
4/23/2193,989-28-654-5018-9,,107131-23-60,107131-9336
4/23/2193,989-28-79-69807-2,,107131-55-5939,107131-9337
4/23/2193,989-28-79-82749-6,,107131-59-7524,107131-9338
4/23/2193,989-28-79-13871-4,,107131-53-8293,107131-9339
4/23/2193,989-28-79-69807-2,,107131-54-9744,107131-9340
4/23/2193,989-28-79-69807-2,,107131-60-2107,107131-9341
4/23/2193,989-28-79-13871-4,,107131-10-3408,107131-9343
4/23/2193,989-28-79-69807-2,0.15,107131-1-3970,107131-9344
4/23/2193,989-28-79-13871-4,,107131-10-3407,107131-9345
4/23/2193,989-28-79-69807-2,,107131-60-2106,107131-9346
4/23/2193,989-28-79-69807-2,,107131-80-86,107131-9347
4/23/2193,989-28-79-69807-2,,107131-38-1359,107131-9348
4/23/2193,989-28-79-69807-2,,107131-38-1358,107131-9349
4/23/2193,989-28-79-13871-4,,107131-57-8029,107131-9350
4/23/2193,989-28-79-69807-2,,107131-80-85,107131-9351
4/23/2193,989-28-79-69807-2,,107131-55-5938,107131-9353
4/23/2193,989-28-79-69807-2,,107131-54-9743,107131-9354
4/23/2193,989-28-79-69807-2,,107131-25-57,107131-9355
4/23/2193,989-28-79-13871-4,,107131-72-9948,107131-9356
4/23/2193,989-28-79-69807-2,,107131-25-56,107131-9357
4/23/2193,989-28-79-82125-8,,107131-33-2959,107131-9358
4/23/2193,989-28-79-82125-8,,107131-33-2958,107131-9359
4/23/2193,989-28-229-9769-6,,107131-3-7897,107131-9360
4/23/2193,989-28-229-1404-4,,107131-3-8948,107131-9361
4/23/2193,989-28-229-3157-7,,107131-30-1548,107131-9362
4/23/2193,989-28-229-7592-2,,107131-19-4455,107131-9363
4/23/2193,989-28-229-7592-2,,107131-95-9466,107131-9364
4/23/2193,989-28-229-7592-2,,107131-30-6786,107131-9365
4/23/2193,989-28-229-9769-6,,107131-23-461,107131-9366
4/23/2193,989-28-79-26824-4,,107131-25-1522,107131-9367
4/23/2193,989-28-79-13801-1,,107131-27-7927,107131-9368
4/23/2193,989-28-79-23023-4,,107131-94-2737,107131-9369
4/23/2193,989-28-79-74374-1,,107131-66-3584,107131-9370
4/23/2193,989-28-79-91028-0,,107131-7-990,107131-9371
4/23/2193,989-28-79-40897-8,,107131-54-7207,107131-9372
4/23/2193,989-28-79-23023-4,,107131-23-4883,107131-9373
4/23/2193,989-28-79-23023-4,,107131-68-5873,107131-9374
4/23/2193,989-28-79-26824-4,,107131-9-5087,107131-9375
4/23/2193,989-28-79-68089-3,0.05,107131-3-3910,107131-9376
4/23/2193,989-28-79-13801-1,,107131-79-6753,107131-9377
4/23/2193,989-28-79-74374-1,,107131-67-2006,107131-9378
4/23/2193,989-28-79-23023-4,,107131-66-6352,107131-9379
4/23/2193,989-28-79-13801-1,,107131-31-7440,107131-9380
4/23/2193,989-28-79-74374-1,,107131-43-5127,107131-9381
4/23/2193,989-28-79-23023-4,,107131-61-5675,107131-9382
4/23/2193,989-28-79-74374-1,,107131-10-7773,107131-9383
4/23/2193,989-28-79-74374-1,,107131-3-3299,107131-9384
4/23/2193,989-28-79-55752-2,,107131-35-6397,107131-9385
4/23/2193,989-28-79-26824-4,,107131-14-8893,107131-9386
4/23/2193,989-28-79-55824-6,,107131-4-1927,107131-9388
4/23/2193,989-28-79-55824-6,,107131-17-9991,107131-9389
4/23/2193,989-28-79-26824-4,,107131-49-8601,107131-9390
4/23/2193,989-28-3705-222-9,,107131-22-131,107131-9391
4/23/2193,989-28-3705-607-4,,107131-2-9364,107131-9392
4/23/2193,989-28-3705-492-6,,107131-45-6453,107131-9393
4/23/2193,989-28-79-23015-9,,107131-58-9876,107131-9394
4/23/2193,989-28-79-69807-2,0.15,107131-1-3969,107131-9395
4/23/2193,989-28-229-9769-6,,107131-17-2031,107131-9395
4/23/2193,989-28-79-13801-1,,107131-20-7615,107131-9396
4/23/2193,989-28-79-13801-1,,107131-33-2112,107131-9396
4/23/2193,989-28-229-5891-8,,107131-33-670,107131-9397
4/23/2193,989-28-79-04510-4,,107131-45-7666,107131-9397
4/23/2193,989-28-79-13871-4,,107131-53-8292,107131-9398
4/23/2193,989-28-79-82749-6,,107131-59-7523,107131-9398
4/23/2193,989-28-79-13871-4,,107131-72-9947,107131-9399
4/23/2193,989-28-79-40897-8,,107131-80-9729,107131-9399
4/23/2193,989-28-79-82197-5,,107131-25-6519,107131-9400
4/23/2193,989-28-79-13871-4,,107131-57-8028,107131-9400
4/23/2193,989-28-229-1404-4,,107131-59-8151,107131-9400
4/23/2193,989-28-3705-007-2,,107131-26-2122,107131-9401
4/23/2193,989-28-79-26824-4,,107131-83-4691,107131-9401
4/23/2193,989-28-79-74374-1,,107131-88-5201,107131-9401
4/23/2193,989-28-229-7592-2,,107131-89-3746,107131-9401
4/24/2193,989-28-79-69807-2,0.15,107132-1-5721,107131-9434
4/24/2193,989-28-79-69807-2,0.15,107132-1-5720,107131-9472
4/24/2193,989-28-3705-966-2,,107132-78-9130,107132-9402
4/24/2193,989-28-3705-649-4,,107132-41-3953,107132-9403
4/24/2193,989-28-3705-138-3,,107132-65-2036,107132-9404
4/24/2193,989-28-3705-007-2,,107132-38-4057,107132-9405
4/24/2193,989-28-3705-775-0,,107132-87-2311,107132-9406
4/24/2193,989-28-3705-007-2,,107132-97-6211,107132-9407
4/24/2193,989-28-3705-007-2,,107132-1-514,107132-9408
4/24/2193,989-28-3705-007-2,,107132-62-5748,107132-9409
4/24/2193,989-28-3705-007-2,,107132-50-7773,107132-9410
4/24/2193,989-28-3705-007-2,,107132-90-428,107132-9411
4/24/2193,989-28-79-30536-9,,107132-72-2796,107132-9412
4/24/2193,989-28-79-45675-7,,107132-71-191,107132-9413
4/24/2193,989-28-79-32105-5,,107132-29-4341,107132-9414
4/24/2193,989-28-79-16826-1,,107132-65-2612,107132-9415
4/24/2193,989-28-79-27078-0,,107132-36-2373,107132-9416
4/24/2193,989-28-79-45675-7,,107132-2-5265,107132-9417
4/24/2193,989-28-79-45675-7,,107132-29-6182,107132-9418
4/24/2193,989-28-79-69807-2,0.15,107132-1-9269,107132-9419
4/24/2193,989-28-79-69807-2,0.15,107132-1-9068,107132-9420
4/24/2193,989-28-79-69807-2,0.15,107132-1-9268,107132-9421
4/24/2193,989-28-79-69807-2,,107132-25-6500,107132-9422
4/24/2193,989-28-79-13871-4,,107132-79-962,107132-9423
4/24/2193,989-28-79-69807-2,0.15,107132-1-6273,107132-9424
4/24/2193,989-28-79-13871-4,,107132-79-961,107132-9425
4/24/2193,989-28-79-69807-2,0.15,107132-1-9067,107132-9426
4/24/2193,989-28-79-69807-2,,107132-25-6499,107132-9427
4/24/2193,989-28-79-69807-2,0.15,107132-1-5881,107132-9428
4/24/2193,989-28-79-69807-2,,107132-55-4401,107132-9429
4/24/2193,989-28-79-69807-2,0.15,107132-1-5910,107132-9430
4/24/2193,989-28-79-69807-2,0.15,107132-1-5880,107132-9431
